[2017-09-22 17:01:23.577] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-22 17:02:05.245] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-22 17:03:41.513] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-22 17:04:40.915] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-22 17:16:31.134] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-22 17:20:17.623] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-22 17:55:49.848] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-22 17:56:30.805] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-22 17:56:51.999] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-22 17:57:47.042] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-23 14:55:18.688] [INFO] sqlite - Executing (default): SELECT 1+1 AS result
[2017-09-23 14:55:20.486] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.677] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.677] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.678] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.678] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.678] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.705] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-14 00:31:42',8);
[2017-09-23 14:55:28.712] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-14 00:31:24',10);
[2017-09-23 14:55:28.715] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-14 00:25:59',10);
[2017-09-23 14:55:28.717] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-14 00:23:36',6);
[2017-09-23 14:55:28.733] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-14 00:13:19',8);
[2017-09-23 14:55:28.735] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-14 00:11:00',10);
[2017-09-23 14:55:28.736] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-14 00:07:36',10);
[2017-09-23 14:55:28.737] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-14 00:07:13',10);
[2017-09-23 14:55:28.739] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-14 00:05:09',10);
[2017-09-23 14:55:28.740] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-14 00:02:42',8);
[2017-09-23 14:55:28.741] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-13 23:57:55',10);
[2017-09-23 14:55:28.743] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-13 23:57:48',6);
[2017-09-23 14:55:28.744] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-13 23:57:23',8);
[2017-09-23 14:55:28.746] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-13 23:56:36',10);
[2017-09-23 14:55:28.748] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-13 23:52:13',6);
[2017-09-23 14:55:28.749] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-13 23:51:41',2);
[2017-09-23 14:55:28.750] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-13 23:46:52',10);
[2017-09-23 14:55:28.752] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-13 23:42:56',6);
[2017-09-23 14:55:28.753] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-13 23:41:58',10);
[2017-09-23 14:55:28.754] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-13 23:41:10',6);
[2017-09-23 14:55:28.780] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-13 23:40:37',8);
[2017-09-23 14:55:28.781] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-13 23:32:15',8);
[2017-09-23 14:55:28.782] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-13 23:30:06',8);
[2017-09-23 14:55:28.783] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-13 23:27:32',2);
[2017-09-23 14:55:28.784] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-13 23:25:03',8);
[2017-09-23 14:55:28.785] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-13 23:20:54',10);
[2017-09-23 14:55:28.787] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-13 23:19:41',10);
[2017-09-23 14:55:28.790] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-13 23:17:52',8);
[2017-09-23 14:55:28.793] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-13 23:15:30',10);
[2017-09-23 14:55:28.798] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-13 23:12:47',10);
[2017-09-23 14:55:28.819] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.819] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.819] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.819] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.820] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.820] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.820] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.820] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.820] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.821] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.821] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.821] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.821] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.821] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.822] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.822] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.822] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.822] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.822] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.822] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.823] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-13 23:11:01',10);
[2017-09-23 14:55:28.828] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-13 23:10:30',10);
[2017-09-23 14:55:28.829] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-13 23:10:09',8);
[2017-09-23 14:55:28.830] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-13 23:09:44',8);
[2017-09-23 14:55:28.848] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.849] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.849] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.849] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.850] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.850] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.850] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.850] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.851] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.851] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.851] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.851] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.851] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.851] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.863] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.863] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.863] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.863] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.863] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.864] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.865] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-13 23:01:13',6);
[2017-09-23 14:55:28.868] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-13 22:57:24',10);
[2017-09-23 14:55:28.870] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-13 22:56:29',8);
[2017-09-23 14:55:28.871] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-13 22:55:29',10);
[2017-09-23 14:55:28.888] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.889] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.889] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.889] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.889] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.890] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.890] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.890] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.890] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.890] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.891] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.891] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.891] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.891] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.892] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.892] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.892] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.892] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.892] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.893] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.894] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-13 22:55:25',4);
[2017-09-23 14:55:28.898] [INFO] sqlite - Executing (default): INSERT INTO `comments` (`id`,`time`,`score`) VALUES (NULL,'2017-08-13 22:49:55',8);
[2017-09-23 14:55:28.917] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.917] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.917] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.918] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.918] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.918] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.918] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.919] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.919] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.919] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.919] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.920] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.920] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.920] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.920] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.920] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.921] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.921] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.921] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.921] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.968] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
[2017-09-23 14:55:28.968] [INFO] sqlite - Executing (default): CREATE TABLE IF NOT EXISTS `comments` (`id` INTEGER PRIMARY KEY AUTOINCREMENT, `time` VARCHAR(255), `score` INTEGER);
